respondent_id,brand_origin,body_type,engine,price,rating
R0262,European,Sedan,Petrol,"$25,000",8
R0262,Domestic,SUV,Hybrid,"$35,000",5
R0262,Domestic,SUV,Petrol,"$45,000",3
R0262,European,Sedan,Petrol,"$35,000",7
R0262,Domestic,SUV,Hybrid,"$25,000",7
R0262,European,SUV,Hybrid,"$25,000",6
R0262,European,Sedan,Electric,"$25,000",8
R0262,Asian,Sedan,Petrol,"$25,000",7
R0262,Domestic,SUV,Petrol,"$35,000",6
R0262,Domestic,Compact,Hybrid,"$35,000",5
R0262,Domestic,SUV,Electric,"$35,000",5
R0262,European,Compact,Electric,"$45,000",1
R0263,Asian,SUV,Petrol,"$45,000",4
R0263,European,Sedan,Hybrid,"$45,000",6
R0263,Domestic,SUV,Petrol,"$45,000",2
R0263,European,SUV,Petrol,"$25,000",5
R0263,Domestic,SUV,Electric,"$25,000",9
R0263,European,Compact,Hybrid,"$25,000",6
R0263,Domestic,Compact,Hybrid,"$35,000",6
R0263,Asian,SUV,Petrol,"$35,000",4
R0263,Asian,Sedan,Petrol,"$25,000",5
R0263,Domestic,SUV,Hybrid,"$45,000",5
R0263,Asian,SUV,Hybrid,"$35,000",6
R0263,Domestic,SUV,Hybrid,"$25,000",7
R0263,Asian,Compact,Electric,"$35,000",8
R0263,European,SUV,Petrol,"$45,000",3
R0263,Domestic,Sedan,Hybrid,"$25,000",4
R0263,European,Sedan,Petrol,"$45,000",5
R0264,Domestic,Sedan,Hybrid,"$25,000",4
R0264,Asian,Sedan,Hybrid,"$25,000",5
R0264,Domestic,Sedan,Electric,"$25,000",4
R0264,European,Sedan,Hybrid,"$35,000",6
R0264,Asian,Sedan,Electric,"$25,000",6
R0264,Domestic,SUV,Hybrid,"$45,000",7
R0264,Asian,Sedan,Hybrid,"$35,000",4
R0264,Asian,Compact,Hybrid,"$35,000",5
R0264,European,Compact,Hybrid,"$25,000",9
R0264,Domestic,Sedan,Petrol,"$45,000",3
R0264,Asian,Sedan,Hybrid,"$45,000",5
R0264,European,Compact,Hybrid,"$45,000",7
R0264,Domestic,Compact,Electric,"$25,000",6
R0264,European,Sedan,Electric,"$25,000",7
R0264,Asian,SUV,Hybrid,"$35,000",5
R0264,Domestic,Sedan,Petrol,"$35,000",1
R0265,Asian,SUV,Hybrid,"$35,000",5
R0265,Domestic,Compact,Hybrid,"$45,000",5
R0265,Domestic,Compact,Petrol,"$45,000",6
R0265,European,SUV,Electric,"$25,000",6
R0265,Domestic,Sedan,Petrol,"$25,000",7
R0265,Asian,SUV,Hybrid,"$45,000",5
R0265,Asian,Compact,Hybrid,"$35,000",4
R0265,European,SUV,Electric,"$35,000",3
R0265,Asian,Sedan,Petrol,"$45,000",5
R0265,European,Compact,Petrol,"$35,000",4
R0265,European,Sedan,Petrol,"$45,000",4
R0265,Domestic,Sedan,Hybrid,"$45,000",7
R0265,European,Sedan,Hybrid,"$35,000",4
R0265,European,SUV,Petrol,"$35,000",2
R0265,Domestic,Compact,Hybrid,"$25,000",9
R0265,Asian,SUV,Hybrid,"$25,000",9
R0266,European,SUV,Electric,"$35,000",5
R0266,European,Compact,Electric,"$35,000",6
R0266,Asian,Compact,Hybrid,"$45,000",3
R0266,European,Compact,Hybrid,"$25,000",8
R0266,European,SUV,Petrol,"$45,000",5
R0266,Asian,Compact,Petrol,"$45,000",4
R0266,Asian,SUV,Hybrid,"$25,000",8
R0266,Asian,Compact,Electric,"$45,000",2
R0266,Asian,Compact,Petrol,"$35,000",6
R0266,European,Compact,Hybrid,"$35,000",7
R0266,Domestic,Compact,Electric,"$45,000",2
R0266,Domestic,SUV,Hybrid,"$25,000",10
R0266,Asian,SUV,Petrol,"$35,000",5
R0266,Domestic,SUV,Petrol,"$35,000",7
R0266,Domestic,Sedan,Petrol,"$45,000",6
R0266,European,SUV,Petrol,"$35,000",8
R0267,Domestic,SUV,Petrol,"$25,000",7
R0267,Asian,SUV,Petrol,"$45,000",4
R0267,European,SUV,Hybrid,"$35,000",9
R0267,European,Sedan,Electric,"$25,000",10
R0267,Domestic,SUV,Petrol,"$35,000",5
R0267,Domestic,SUV,Hybrid,"$25,000",8
R0267,Asian,Compact,Hybrid,"$25,000",7
R0267,European,Sedan,Hybrid,"$35,000",9
R0267,European,Compact,Hybrid,"$45,000",5
R0267,Domestic,Sedan,Petrol,"$35,000",5
R0267,Asian,SUV,Hybrid,"$35,000",6
R0267,Asian,SUV,Electric,"$45,000",7
R0267,Asian,Sedan,Electric,"$25,000",9
R0267,Domestic,Compact,Petrol,"$45,000",5
R0267,Domestic,Compact,Electric,"$45,000",5
R0267,Domestic,Compact,Electric,"$35,000",9
R0268,European,Sedan,Petrol,"$25,000",8
R0268,Asian,Sedan,Electric,"$45,000",4
R0268,Asian,Compact,Hybrid,"$35,000",3
R0268,Domestic,Compact,Hybrid,"$35,000",7
R0268,Domestic,Compact,Petrol,"$25,000",9
R0268,Asian,SUV,Petrol,"$35,000",5
R0268,Domestic,SUV,Electric,"$25,000",9
R0268,European,Compact,Hybrid,"$25,000",7
R0268,Asian,Sedan,Hybrid,"$45,000",1
R0268,Asian,Sedan,Hybrid,"$25,000",7
R0268,European,Compact,Electric,"$25,000",6
R0268,European,SUV,Electric,"$25,000",6
R0268,European,SUV,Petrol,"$45,000",5
R0268,European,Sedan,Electric,"$25,000",6
R0268,Domestic,SUV,Petrol,"$45,000",7
R0268,European,Compact,Electric,"$35,000",6
R0269,Domestic,Compact,Electric,"$35,000",6
R0269,Domestic,SUV,Electric,"$45,000",6
R0269,Asian,Sedan,Electric,"$35,000",7
R0269,Asian,SUV,Electric,"$25,000",9
R0269,Domestic,SUV,Electric,"$25,000",8
R0269,Domestic,Sedan,Hybrid,"$35,000",7
R0269,Asian,Compact,Hybrid,"$45,000",3
R0269,European,SUV,Hybrid,"$25,000",9
R0269,Asian,Compact,Electric,"$35,000",7
R0269,Asian,Sedan,Petrol,"$35,000",4
R0269,Domestic,Sedan,Electric,"$35,000",8
R0269,Asian,Sedan,Hybrid,"$45,000",4
R0269,Asian,SUV,Electric,"$35,000",8
R0269,Asian,Sedan,Hybrid,"$25,000",7
R0269,European,Compact,Petrol,"$45,000",5
R0269,European,Compact,Hybrid,"$45,000",6
R0270,Asian,Sedan,Petrol,"$35,000",4
R0270,Asian,SUV,Electric,"$45,000",6
R0270,Asian,Sedan,Electric,"$25,000",6
R0270,Domestic,Compact,Electric,"$35,000",3
R0270,Asian,SUV,Petrol,"$45,000",4
R0270,Domestic,Compact,Hybrid,"$45,000",5
R0270,European,SUV,Petrol,"$45,000",5
R0270,Domestic,SUV,Hybrid,"$35,000",6
R0270,Domestic,SUV,Electric,"$45,000",6
R0270,Asian,Sedan,Petrol,"$25,000",4
R0270,European,Sedan,Electric,"$45,000",6
R0270,Domestic,Sedan,Electric,"$45,000",2
R0270,Asian,SUV,Hybrid,"$45,000",6
R0270,Domestic,Sedan,Petrol,"$25,000",4
R0270,Domestic,Compact,Electric,"$45,000",3
R0270,European,Compact,Electric,"$25,000",6
R0271,European,SUV,Electric,"$35,000",8
R0271,Asian,SUV,Petrol,"$45,000",2
R0271,European,Compact,Petrol,"$35,000",4
R0271,European,SUV,Petrol,"$35,000",3
R0271,Asian,Compact,Electric,"$35,000",6
R0271,European,Sedan,Petrol,"$35,000",1
R0271,Asian,Compact,Petrol,"$25,000",5
R0271,Asian,Sedan,Electric,"$35,000",4
R0271,Asian,SUV,Electric,"$35,000",4
R0271,Asian,Sedan,Petrol,"$25,000",4
R0271,Domestic,SUV,Petrol,"$45,000",3
R0271,Domestic,Compact,Petrol,"$35,000",3
R0271,Domestic,SUV,Electric,"$25,000",7
R0271,Asian,Compact,Hybrid,"$35,000",6
R0271,European,SUV,Hybrid,"$45,000",7
R0271,European,SUV,Petrol,"$45,000",3
R0272,European,Sedan,Hybrid,"$25,000",7
R0272,Asian,SUV,Electric,"$35,000",10
R0272,European,Compact,Petrol,"$25,000",5
R0272,Domestic,Compact,Hybrid,"$25,000",6
R0272,Asian,SUV,Hybrid,"$35,000",6
R0272,Domestic,Sedan,Hybrid,"$45,000",3
R0272,European,SUV,Electric,"$35,000",10
R0272,European,Sedan,Electric,"$25,000",10
R0272,Domestic,SUV,Electric,"$25,000",8
R0272,Domestic,Sedan,Hybrid,"$35,000",3
R0272,European,SUV,Petrol,"$25,000",7
R0272,Asian,SUV,Petrol,"$25,000",6
R0272,Domestic,Sedan,Petrol,"$35,000",1
R0272,Asian,Compact,Hybrid,"$35,000",6
R0272,Asian,Sedan,Petrol,"$35,000",3
R0272,Domestic,Compact,Petrol,"$45,000",3
R0273,Domestic,Sedan,Petrol,"$25,000",3
R0273,Asian,SUV,Hybrid,"$45,000",6
R0273,Asian,Sedan,Hybrid,"$45,000",4
R0273,European,Sedan,Hybrid,"$35,000",6
R0273,European,Compact,Hybrid,"$25,000",6
R0273,Asian,Compact,Hybrid,"$35,000",9
R0273,Domestic,SUV,Petrol,"$25,000",5
R0273,Domestic,Sedan,Hybrid,"$35,000",6
R0273,Domestic,Sedan,Petrol,"$45,000",2
R0273,Asian,Compact,Electric,"$35,000",6
R0273,European,SUV,Electric,"$35,000",7
R0273,Asian,SUV,Petrol,"$35,000",5
R0273,European,SUV,Hybrid,"$25,000",9
R0273,Domestic,Sedan,Hybrid,"$25,000",4
R0273,Asian,Sedan,Hybrid,"$25,000",5
R0273,Domestic,Sedan,Electric,"$45,000",6
R0274,European,SUV,Petrol,"$45,000",6
R0274,European,Compact,Hybrid,"$35,000",3
R0274,Asian,Sedan,Electric,"$25,000",6
R0274,Domestic,SUV,Petrol,"$35,000",5
R0274,Asian,Compact,Electric,"$45,000",1
R0274,Asian,SUV,Hybrid,"$25,000",7
R0274,Domestic,Compact,Petrol,"$45,000",3
R0274,Asian,Sedan,Petrol,"$45,000",3
R0274,Domestic,SUV,Petrol,"$25,000",6
R0274,European,Compact,Electric,"$45,000",1
R0274,European,Sedan,Electric,"$45,000",5
R0274,European,Compact,Petrol,"$45,000",3
R0274,Asian,Compact,Electric,"$25,000",3
R0274,European,Sedan,Petrol,"$35,000",7
R0274,Asian,SUV,Petrol,"$25,000",9
R0274,Domestic,Sedan,Hybrid,"$45,000",2
R0275,Asian,SUV,Electric,"$45,000",2
R0275,Asian,Compact,Petrol,"$35,000",4
R0275,Domestic,SUV,Hybrid,"$45,000",4
R0275,European,Compact,Petrol,"$45,000",3
R0275,Asian,SUV,Hybrid,"$35,000",7
R0275,European,Compact,Hybrid,"$35,000",6
R0275,Asian,Sedan,Hybrid,"$25,000",6
R0275,Domestic,SUV,Electric,"$25,000",5
R0275,Domestic,Sedan,Hybrid,"$35,000",7
R0275,Domestic,Sedan,Hybrid,"$45,000",6
R0275,Domestic,SUV,Petrol,"$45,000",6
R0275,Domestic,SUV,Petrol,"$25,000",8
R0275,Asian,Compact,Electric,"$35,000",2
R0275,European,Compact,Electric,"$25,000",5
R0275,European,Compact,Petrol,"$25,000",6
R0275,Asian,Sedan,Petrol,"$45,000",5
R0276,Asian,Compact,Hybrid,"$25,000",9
R0276,European,Compact,Hybrid,"$45,000",2
R0276,Asian,Compact,Petrol,"$25,000",6
R0276,European,Compact,Petrol,"$45,000",3
R0276,Asian,SUV,Electric,"$35,000",7
R0276,Domestic,SUV,Hybrid,"$25,000",9
R0276,Domestic,Sedan,Hybrid,"$25,000",7
R0276,Asian,Sedan,Electric,"$25,000",5
R0276,Asian,SUV,Electric,"$45,000",2
R0276,Asian,Compact,Petrol,"$45,000",3
R0276,Domestic,Compact,Petrol,"$25,000",8
R0276,Asian,SUV,Electric,"$25,000",7
R0276,Asian,Sedan,Hybrid,"$25,000",9
R0276,European,Compact,Electric,"$35,000",4
R0276,Domestic,SUV,Hybrid,"$35,000",7
R0276,Asian,Compact,Hybrid,"$35,000",7
R0277,Domestic,Sedan,Electric,"$25,000",8
R0277,Asian,Sedan,Petrol,"$35,000",6
R0277,European,Sedan,Hybrid,"$35,000",7
R0277,Asian,Sedan,Petrol,"$45,000",2
R0277,Domestic,SUV,Petrol,"$25,000",6
R0277,European,Compact,Petrol,"$45,000",4
R0277,Domestic,SUV,Petrol,"$35,000",6
R0277,European,Sedan,Hybrid,"$25,000",6
R0277,Domestic,Compact,Electric,"$45,000",4
R0277,European,SUV,Hybrid,"$45,000",3
R0277,Asian,SUV,Hybrid,"$35,000",6
R0277,European,Compact,Electric,"$25,000",5
R0277,European,Compact,Petrol,"$25,000",9
R0277,Asian,SUV,Electric,"$45,000",3
R0277,European,Sedan,Electric,"$35,000",4
R0277,Asian,Compact,Hybrid,"$25,000",6
R0278,Asian,Sedan,Electric,"$35,000",6
R0278,Asian,Sedan,Hybrid,"$25,000",6
R0278,Domestic,Sedan,Petrol,"$25,000",3
R0278,Asian,Compact,Petrol,"$45,000",3
R0278,European,Sedan,Petrol,"$45,000",4
R0278,Asian,SUV,Petrol,"$45,000",6
R0278,Asian,SUV,Petrol,"$35,000",3
R0278,Asian,Compact,Electric,"$25,000",6
R0278,European,SUV,Electric,"$35,000",8
R0278,European,Sedan,Hybrid,"$45,000",5
R0278,European,Compact,Hybrid,"$45,000",5
R0278,Domestic,Compact,Hybrid,"$35,000",6
R0278,Asian,Compact,Hybrid,"$45,000",4
R0278,Domestic,Sedan,Hybrid,"$25,000",5
R0278,European,Compact,Petrol,"$25,000",5
R0278,Asian,SUV,Hybrid,"$45,000",6
R0279,Asian,SUV,Petrol,"$25,000",3
R0279,Asian,Compact,Petrol,"$25,000",4
R0279,Asian,Compact,Hybrid,"$45,000",6
R0279,Domestic,SUV,Petrol,"$45,000",1
R0279,European,Compact,Petrol,"$35,000",5
R0279,European,SUV,Hybrid,"$25,000",7
R0279,Domestic,SUV,Hybrid,"$35,000",5
R0279,Asian,Compact,Hybrid,"$25,000",6
R0279,Domestic,Sedan,Hybrid,"$35,000",6
R0279,Asian,Sedan,Electric,"$25,000",6
R0279,Asian,Sedan,Petrol,"$35,000",3
R0279,European,Compact,Electric,"$35,000",9
R0279,Domestic,Sedan,Petrol,"$25,000",3
R0279,European,Sedan,Hybrid,"$35,000",6
R0279,European,SUV,Electric,"$45,000",7
R0279,Asian,Sedan,Hybrid,"$35,000",5
R0280,European,Compact,Electric,"$25,000",5
R0280,Asian,SUV,Electric,"$45,000",2
R0280,European,Sedan,Electric,"$35,000",5
R0280,Domestic,SUV,Hybrid,"$25,000",7
R0280,European,Sedan,Hybrid,"$25,000",7
R0280,Domestic,Compact,Petrol,"$45,000",3
R0280,Domestic,Sedan,Electric,"$45,000",2
R0280,Asian,SUV,Electric,"$35,000",2
R0280,Asian,Sedan,Petrol,"$25,000",10
R0280,European,Sedan,Hybrid,"$45,000",6
R0280,European,SUV,Electric,"$45,000",1
R0280,Domestic,Sedan,Hybrid,"$25,000",9
R0280,Asian,Compact,Hybrid,"$25,000",7
R0280,Domestic,Compact,Electric,"$35,000",4
R0280,Domestic,SUV,Electric,"$25,000",6
R0280,European,Sedan,Petrol,"$25,000",9
R0281,European,SUV,Hybrid,"$45,000",4
R0281,Asian,Sedan,Hybrid,"$25,000",9
R0281,Domestic,Compact,Electric,"$35,000",4
R0281,Asian,Sedan,Petrol,"$25,000",8
R0281,European,SUV,Electric,"$25,000",8
R0281,Asian,Compact,Hybrid,"$25,000",7
R0281,Asian,Sedan,Petrol,"$35,000",4
R0281,Domestic,Sedan,Petrol,"$45,000",5
R0281,Domestic,SUV,Petrol,"$35,000",6
R0281,Asian,Compact,Electric,"$45,000",2
R0281,Asian,SUV,Hybrid,"$45,000",2
R0281,Asian,Compact,Hybrid,"$45,000",1
R0281,Asian,Sedan,Electric,"$35,000",3
R0281,European,SUV,Petrol,"$25,000",8
R0281,European,Sedan,Petrol,"$35,000",5
R0281,Asian,Compact,Hybrid,"$35,000",3
R0282,Asian,Compact,Petrol,"$35,000",3
R0282,Asian,Compact,Hybrid,"$45,000",2
R0282,European,Compact,Petrol,"$35,000",4
R0282,Domestic,Sedan,Petrol,"$25,000",8
R0282,European,Sedan,Electric,"$25,000",6
R0282,Asian,SUV,Hybrid,"$45,000",3
R0282,Asian,Sedan,Hybrid,"$45,000",2
R0282,Domestic,Compact,Hybrid,"$25,000",7
R0282,European,SUV,Electric,"$25,000",8
R0282,Asian,SUV,Petrol,"$25,000",7
R0282,European,SUV,Petrol,"$45,000",5
R0282,Domestic,Compact,Electric,"$45,000",3
R0282,European,SUV,Petrol,"$25,000",8
R0282,European,Sedan,Hybrid,"$25,000",8
R0282,Domestic,Sedan,Electric,"$35,000",4
R0282,European,SUV,Electric,"$35,000",3
R0283,Asian,Sedan,Petrol,"$45,000",2
R0283,Domestic,SUV,Petrol,"$25,000",4
R0283,Asian,SUV,Electric,"$35,000",7
R0283,European,Sedan,Electric,"$45,000",6
R0283,Domestic,SUV,Electric,"$35,000",8
R0283,European,Sedan,Petrol,"$35,000",2
R0283,European,SUV,Electric,"$45,000",7
R0283,European,Compact,Hybrid,"$45,000",6
R0283,Domestic,Compact,Hybrid,"$45,000",6
R0283,Asian,SUV,Hybrid,"$45,000",4
R0283,Asian,Compact,Hybrid,"$35,000",6
R0283,Asian,Sedan,Electric,"$45,000",6
R0283,European,SUV,Electric,"$25,000",9
R0283,Asian,Compact,Petrol,"$25,000",4
R0283,Domestic,SUV,Electric,"$25,000",7
R0283,European,SUV,Hybrid,"$35,000",4
R0284,Asian,SUV,Petrol,"$45,000",4
R0284,Asian,SUV,Electric,"$45,000",2
R0284,Domestic,SUV,Petrol,"$45,000",4
R0284,Domestic,SUV,Electric,"$45,000",3
R0284,Asian,Compact,Petrol,"$25,000",6
R0284,European,Sedan,Hybrid,"$25,000",6
R0284,Asian,Compact,Hybrid,"$25,000",6
R0284,European,Compact,Hybrid,"$45,000",5
R0284,Asian,SUV,Electric,"$35,000",5
R0284,Domestic,Sedan,Hybrid,"$25,000",7
R0284,European,SUV,Petrol,"$45,000",3
R0284,Domestic,SUV,Electric,"$25,000",8
R0284,Domestic,SUV,Hybrid,"$45,000",4
R0284,Domestic,Compact,Hybrid,"$25,000",8
R0284,Domestic,Compact,Hybrid,"$35,000",4
R0284,European,Sedan,Electric,"$45,000",4
R0285,European,SUV,Petrol,"$25,000",8
R0285,Asian,Sedan,Electric,"$45,000",3
R0285,Asian,SUV,Electric,"$45,000",1
R0285,Domestic,SUV,Electric,"$35,000",5
R0285,Asian,Sedan,Hybrid,"$45,000",4
R0285,Asian,SUV,Hybrid,"$35,000",5
R0285,Asian,Compact,Electric,"$25,000",8
R0285,European,Compact,Hybrid,"$45,000",4
R0285,Asian,Sedan,Electric,"$35,000",5
R0285,European,Compact,Petrol,"$25,000",9
R0285,European,Compact,Hybrid,"$35,000",7
R0285,European,Sedan,Hybrid,"$45,000",6
R0285,Asian,Compact,Petrol,"$45,000",5
R0285,Domestic,Sedan,Electric,"$25,000",10
R0285,Domestic,Compact,Petrol,"$35,000",10
R0285,Asian,Sedan,Petrol,"$25,000",9
R0286,Asian,SUV,Petrol,"$35,000",6
R0286,Domestic,SUV,Electric,"$45,000",9
R0286,Asian,SUV,Hybrid,"$25,000",6
R0286,Domestic,Compact,Hybrid,"$45,000",5
R0286,Domestic,Sedan,Petrol,"$35,000",3
R0286,Domestic,Sedan,Petrol,"$25,000",3
R0286,Domestic,SUV,Petrol,"$35,000",3
R0286,Asian,SUV,Hybrid,"$45,000",8
R0286,Asian,Sedan,Electric,"$45,000",6
R0286,European,Compact,Electric,"$45,000",7
R0286,European,Sedan,Electric,"$35,000",8
R0286,European,SUV,Hybrid,"$45,000",6
R0286,Asian,Sedan,Hybrid,"$35,000",6
R0286,European,SUV,Electric,"$35,000",9
R0286,Asian,Compact,Hybrid,"$25,000",7
R0286,European,Compact,Electric,"$25,000",7
R0287,Asian,SUV,Petrol,"$35,000",5
R0287,Domestic,Sedan,Petrol,"$25,000",5
R0287,European,Sedan,Petrol,"$45,000",4
R0287,European,Sedan,Electric,"$25,000",8
R0287,Domestic,Compact,Petrol,"$35,000",5
R0287,Domestic,Compact,Electric,"$35,000",7
R0287,European,Compact,Hybrid,"$35,000",7
R0287,Domestic,Sedan,Hybrid,"$25,000",5
R0287,European,Sedan,Hybrid,"$45,000",5
R0287,Asian,Compact,Hybrid,"$45,000",6
R0287,Asian,Compact,Hybrid,"$35,000",6
R0287,Asian,Sedan,Electric,"$35,000",8
R0287,Asian,Sedan,Hybrid,"$25,000",7
R0287,European,Compact,Hybrid,"$25,000",8
R0287,Domestic,Compact,Electric,"$45,000",4
R0287,European,Sedan,Petrol,"$25,000",5
R0288,Domestic,SUV,Hybrid,"$45,000",5
R0288,Asian,Sedan,Electric,"$25,000",6
R0288,European,SUV,Petrol,"$25,000",6
R0288,Asian,Sedan,Petrol,"$35,000",3
R0288,Asian,SUV,Hybrid,"$25,000",8
R0288,Domestic,Compact,Hybrid,"$35,000",5
R0288,European,SUV,Hybrid,"$25,000",7
R0288,Domestic,Sedan,Hybrid,"$35,000",5
R0288,European,Sedan,Hybrid,"$35,000",8
R0288,Asian,Sedan,Hybrid,"$45,000",4
R0288,Domestic,Compact,Hybrid,"$45,000",5
R0288,Asian,Compact,Electric,"$25,000",6
R0288,Asian,Sedan,Hybrid,"$25,000",6
R0288,European,Sedan,Petrol,"$25,000",7
R0288,European,Compact,Electric,"$45,000",7
R0288,European,SUV,Petrol,"$45,000",5
R0289,European,Sedan,Electric,"$25,000",6
R0289,Domestic,Compact,Electric,"$35,000",6
R0289,Asian,Compact,Petrol,"$35,000",6
R0289,Asian,Compact,Electric,"$25,000",6
R0289,Domestic,Sedan,Hybrid,"$25,000",7
R0289,Domestic,Sedan,Petrol,"$25,000",8
R0289,Asian,Sedan,Hybrid,"$35,000",6
R0289,Asian,Sedan,Electric,"$35,000",6
R0289,Asian,Compact,Hybrid,"$45,000",4
R0289,European,Compact,Hybrid,"$35,000",7
R0289,Asian,Compact,Electric,"$35,000",7
R0289,Domestic,SUV,Petrol,"$25,000",7
R0289,European,Compact,Petrol,"$25,000",7
R0289,Domestic,Compact,Petrol,"$45,000",5
R0289,European,Sedan,Hybrid,"$35,000",7
R0289,Asian,Sedan,Hybrid,"$25,000",5
R0290,European,SUV,Petrol,"$45,000",6
R0290,European,Sedan,Hybrid,"$25,000",10
R0290,Asian,SUV,Electric,"$45,000",2
R0290,Asian,Sedan,Petrol,"$45,000",4
R0290,Domestic,Compact,Petrol,"$35,000",6
R0290,Asian,Compact,Petrol,"$35,000",5
R0290,Domestic,Sedan,Hybrid,"$45,000",6
R0290,Asian,Sedan,Electric,"$45,000",5
R0290,European,SUV,Petrol,"$25,000",10
R0290,Domestic,SUV,Electric,"$45,000",4
R0290,European,Compact,Hybrid,"$25,000",7
R0290,Asian,SUV,Hybrid,"$35,000",5
R0290,Domestic,SUV,Hybrid,"$25,000",10
R0290,Asian,Compact,Hybrid,"$25,000",9
R0290,European,Sedan,Petrol,"$25,000",10
R0290,Asian,Sedan,Hybrid,"$25,000",10
R0291,European,SUV,Electric,"$35,000",8
R0291,Domestic,SUV,Electric,"$45,000",6
R0291,Asian,Compact,Hybrid,"$45,000",5
R0291,European,SUV,Electric,"$25,000",8
R0291,Domestic,SUV,Hybrid,"$45,000",7
R0291,Asian,Sedan,Hybrid,"$45,000",4
R0291,Asian,Compact,Petrol,"$35,000",4
R0291,Domestic,Sedan,Petrol,"$45,000",1
R0291,Domestic,Sedan,Petrol,"$35,000",5
R0291,European,Sedan,Petrol,"$45,000",1
R0291,Asian,SUV,Electric,"$35,000",9
R0291,Asian,Sedan,Hybrid,"$35,000",8
R0291,Domestic,Sedan,Hybrid,"$35,000",7
R0291,Domestic,SUV,Petrol,"$25,000",5
R0291,European,Sedan,Hybrid,"$35,000",7
R0291,European,SUV,Hybrid,"$35,000",7
R0292,European,SUV,Hybrid,"$45,000",7
R0292,Asian,SUV,Electric,"$45,000",6
R0292,Asian,Sedan,Petrol,"$45,000",1
R0292,Domestic,Sedan,Hybrid,"$45,000",4
R0292,Asian,Compact,Petrol,"$25,000",2
R0292,European,Sedan,Hybrid,"$45,000",4
R0292,European,SUV,Petrol,"$35,000",4
R0292,European,Compact,Hybrid,"$35,000",6
R0292,Asian,SUV,Petrol,"$35,000",4
R0292,Asian,SUV,Hybrid,"$25,000",7
R0292,Domestic,Sedan,Petrol,"$45,000",1
R0292,Domestic,SUV,Petrol,"$45,000",2
R0292,Asian,SUV,Electric,"$35,000",6
R0292,Asian,Compact,Petrol,"$45,000",1
R0292,Domestic,Compact,Electric,"$35,000",7
R0292,European,Compact,Hybrid,"$25,000",6
R0293,European,Sedan,Petrol,"$25,000",9
R0293,Asian,SUV,Electric,"$35,000",5
R0293,Asian,Compact,Electric,"$35,000",5
R0293,Domestic,Sedan,Hybrid,"$45,000",6
R0293,European,SUV,Hybrid,"$45,000",4
R0293,Asian,Compact,Petrol,"$25,000",9
R0293,Domestic,Compact,Petrol,"$25,000",10
R0293,Asian,Compact,Petrol,"$35,000",5
R0293,European,Sedan,Hybrid,"$25,000",9
R0293,Asian,Compact,Hybrid,"$35,000",4
R0293,Asian,Sedan,Petrol,"$45,000",4
R0293,Domestic,Compact,Petrol,"$35,000",4
R0293,European,SUV,Electric,"$45,000",4
R0293,European,Sedan,Petrol,"$35,000",5
R0293,European,Compact,Electric,"$45,000",1
R0293,Asian,SUV,Petrol,"$35,000",5
R0294,Domestic,Compact,Hybrid,"$35,000",6
R0294,Domestic,SUV,Petrol,"$45,000",3
R0294,Asian,Sedan,Electric,"$35,000",7
R0294,Domestic,Sedan,Petrol,"$25,000",4
R0294,Domestic,SUV,Electric,"$25,000",6
R0294,Domestic,Compact,Petrol,"$35,000",3
R0294,European,Sedan,Petrol,"$25,000",4
R0294,Asian,SUV,Petrol,"$35,000",6
R0294,Domestic,SUV,Hybrid,"$35,000",6
R0294,Domestic,SUV,Hybrid,"$45,000",3
R0294,Domestic,Compact,Hybrid,"$25,000",4
R0294,Domestic,SUV,Hybrid,"$25,000",5
R0294,Domestic,Compact,Petrol,"$25,000",6
R0294,Asian,Compact,Electric,"$25,000",7
R0294,Domestic,SUV,Petrol,"$25,000",3
R0294,Domestic,Sedan,Electric,"$35,000",9
R0295,European,Compact,Hybrid,"$45,000",8
R0295,Asian,Sedan,Electric,"$45,000",9
R0295,Domestic,SUV,Electric,"$35,000",7
R0295,Domestic,Compact,Hybrid,"$45,000",7
R0295,European,Compact,Hybrid,"$25,000",7
R0295,European,Sedan,Petrol,"$25,000",6
R0295,European,Sedan,Hybrid,"$45,000",7
R0295,Domestic,Compact,Electric,"$45,000",8
R0295,Asian,SUV,Petrol,"$45,000",5
R0295,European,Compact,Electric,"$25,000",9
R0295,Domestic,Sedan,Hybrid,"$45,000",7
R0295,European,Compact,Hybrid,"$35,000",7
R0295,Domestic,SUV,Petrol,"$45,000",3
R0295,Asian,Compact,Electric,"$45,000",7
R0295,Asian,SUV,Electric,"$45,000",9
R0295,Asian,SUV,Electric,"$25,000",8
R0296,European,Compact,Hybrid,"$35,000",5
R0296,European,Compact,Petrol,"$35,000",8
R0296,European,Sedan,Hybrid,"$35,000",6
R0296,Domestic,Compact,Hybrid,"$45,000",4
R0296,European,Compact,Electric,"$35,000",4
R0296,Domestic,Compact,Hybrid,"$25,000",6
R0296,European,SUV,Electric,"$45,000",2
R0296,Asian,Sedan,Petrol,"$35,000",8
R0296,Domestic,Compact,Electric,"$25,000",6
R0296,Domestic,Sedan,Petrol,"$45,000",8
R0296,Asian,SUV,Petrol,"$35,000",5
R0296,Asian,Sedan,Electric,"$25,000",3
R0296,European,Compact,Electric,"$45,000",3
R0296,Asian,Sedan,Hybrid,"$45,000",4
R0296,Domestic,SUV,Hybrid,"$35,000",7
R0296,Domestic,SUV,Electric,"$45,000",4
